"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"shape1[1]",2.38,0,0.26,2.02,2.17,2.33,2.54,2.97,9742.57,1
"shape1[2]",2.48,0,0.27,2.05,2.27,2.45,2.65,3.09,7224.79,1
"shape1[3]",2.35,0,0.25,2.02,2.16,2.31,2.5,2.93,8912.56,1
"shape1[4]",2.59,0,0.35,2.05,2.33,2.55,2.81,3.38,9140.24,1
"shape1[5]",2.79,0,0.37,2.12,2.51,2.77,3.05,3.55,7375.8,1
"shape1[6]",2.35,0,0.26,2.01,2.15,2.3,2.51,2.99,12163.25,1
"shape1[7]",2.27,0,0.2,2.01,2.11,2.23,2.38,2.75,10146.46,1
"shape1[8]",2.39,0,0.26,2.02,2.18,2.35,2.55,2.98,10338.33,1
"shape1[9]",2.27,0,0.21,2.01,2.1,2.22,2.38,2.8,11735.66,1
"shape1[10]",2.22,0,0.18,2.01,2.08,2.17,2.31,2.66,10441.51,1
"shape1[11]",2.54,0,0.31,2.05,2.31,2.51,2.74,3.21,8890.04,1
"shape1[12]",2.18,0,0.16,2.01,2.06,2.14,2.26,2.57,10740.44,1
"shape1[13]",2.28,0,0.21,2.01,2.12,2.24,2.4,2.78,8666.09,1
"shape1[14]",2.15,0,0.13,2,2.05,2.11,2.21,2.5,13862.13,1
"shape1[15]",2.77,0,0.41,2.09,2.46,2.73,3.03,3.66,7832.8,1
"shape1[16]",2.16,0,0.14,2.01,2.05,2.12,2.23,2.51,14295.65,1
"shape1[17]",2.16,0,0.15,2,2.05,2.12,2.23,2.55,14392.07,1
"shape1[18]",2.57,0,0.31,2.06,2.33,2.54,2.77,3.26,7410.43,1
"shape1[19]",2.2,0,0.16,2.01,2.07,2.16,2.28,2.59,13005.08,1
"shape1[20]",2.36,0,0.27,2.02,2.15,2.31,2.51,3.01,10213.68,1
"shape1[21]",2.52,0,0.33,2.03,2.26,2.48,2.73,3.29,9142.4,1
"shape1[22]",2.14,0,0.13,2,2.04,2.1,2.19,2.49,12565.09,1
"shape1[23]",2.57,0,0.34,2.05,2.31,2.53,2.77,3.37,8157.18,1
"shape1[24]",3.01,0,0.39,2.29,2.73,3,3.28,3.82,7970.73,1
"shape1[25]",2.58,0,0.28,2.08,2.38,2.57,2.76,3.15,7115.08,1
"shape1[26]",2.22,0,0.18,2.01,2.09,2.18,2.31,2.66,11240.18,1
"shape1[27]",2.14,0,0.13,2,2.04,2.1,2.19,2.49,8998.89,1
"shape1[28]",2.31,0,0.24,2.01,2.12,2.26,2.45,2.92,11131.63,1
"shape1[29]",2.3,0,0.21,2.01,2.13,2.26,2.42,2.78,11273.13,1
"shape1[30]",2.48,0,0.29,2.04,2.25,2.44,2.65,3.14,8550.98,1
"shape1[31]",2.4,0,0.27,2.03,2.2,2.35,2.56,3.05,7863.42,1
"shape1[32]",2.3,0,0.21,2.01,2.13,2.26,2.43,2.78,10272.89,1
"shape1[33]",2.41,0,0.28,2.02,2.19,2.37,2.58,3.08,8822.02,1
"shape1[34]",2.87,0,0.38,2.17,2.6,2.86,3.12,3.64,7893.39,1
"shape1[35]",2.29,0,0.25,2.01,2.1,2.22,2.41,2.95,9539.1,1
"shape1[36]",2.4,0,0.28,2.02,2.18,2.35,2.56,3.07,8850.81,1
"shape1[37]",2.18,0,0.17,2.01,2.06,2.13,2.25,2.63,13812.7,1
"shape1[38]",2.58,0,0.33,2.05,2.32,2.55,2.79,3.3,7621.04,1
"shape1[39]",2.37,0,0.27,2.02,2.15,2.31,2.52,3.03,9734.62,1
"shape1[40]",2.26,0,0.2,2.01,2.1,2.21,2.36,2.74,11068.33,1
"shape1[41]",2.23,0,0.18,2.01,2.09,2.19,2.33,2.66,9590.92,1
"shape1[42]",2.18,0,0.15,2.01,2.06,2.14,2.26,2.57,11099.66,1
"shape2[1]",3.3,0.01,0.63,2.28,2.84,3.23,3.69,4.72,8541.97,1
"shape2[2]",2.79,0.01,0.5,2.07,2.42,2.72,3.08,3.96,6305.37,1
"shape2[3]",2.93,0.01,0.56,2.08,2.51,2.85,3.27,4.22,9392.83,1
"shape2[4]",2.79,0.01,0.53,2.06,2.39,2.71,3.09,4.05,8607.86,1
"shape2[5]",3.41,0.01,0.72,2.18,2.88,3.35,3.87,4.97,7943.95,1
"shape2[6]",3.27,0.01,0.61,2.25,2.83,3.21,3.64,4.66,10355.41,1
"shape2[7]",3.29,0.01,0.58,2.3,2.87,3.23,3.65,4.58,9985.66,1
"shape2[8]",3.62,0.01,0.67,2.44,3.13,3.57,4.05,5.05,9476.05,1
"shape2[9]",2.73,0,0.46,2.07,2.39,2.66,3,3.81,9121.93,1
"shape2[10]",2.69,0.01,0.42,2.07,2.38,2.62,2.92,3.67,6746.91,1
"shape2[11]",3.01,0.01,0.59,2.11,2.57,2.93,3.36,4.36,9097.81,1
"shape2[12]",2.66,0,0.4,2.07,2.37,2.59,2.88,3.62,7746.5,1
"shape2[13]",2.9,0.01,0.51,2.13,2.52,2.83,3.21,4.09,8329.17,1
"shape2[14]",3.34,0.01,0.52,2.45,2.97,3.29,3.64,4.5,10275.29,1
"shape2[15]",3.13,0.01,0.64,2.13,2.65,3.05,3.53,4.56,8551.68,1
"shape2[16]",3.79,0.01,0.62,2.67,3.37,3.75,4.18,5.13,9515.47,1
"shape2[17]",3.28,0.01,0.56,2.32,2.88,3.23,3.63,4.51,11141.29,1
"shape2[18]",2.92,0.01,0.53,2.1,2.52,2.86,3.24,4.11,6687.68,1
"shape2[19]",3.92,0.01,0.66,2.72,3.46,3.88,4.36,5.3,12468.82,1
"shape2[20]",2.84,0.01,0.51,2.08,2.46,2.76,3.13,4.03,9313.38,1
"shape2[21]",2.99,0.01,0.58,2.11,2.56,2.92,3.35,4.31,8637.65,1
"shape2[22]",2.62,0,0.38,2.06,2.34,2.56,2.83,3.54,8918.22,1
"shape2[23]",2.6,0.01,0.48,2.02,2.23,2.49,2.85,3.8,7583.88,1
"shape2[24]",3.17,0.01,0.67,2.11,2.66,3.1,3.59,4.63,7363.86,1
"shape2[25]",3.88,0.01,0.69,2.65,3.39,3.84,4.32,5.34,7555.16,1
"shape2[26]",2.31,0,0.28,2.01,2.11,2.24,2.43,3.04,10378.53,1
"shape2[27]",2.35,0,0.27,2.02,2.16,2.3,2.49,3.02,8536.15,1
"shape2[28]",2.69,0.01,0.46,2.05,2.35,2.61,2.95,3.79,8349.03,1
"shape2[29]",3.7,0.01,0.68,2.5,3.22,3.65,4.14,5.16,11607.97,1
"shape2[30]",2.63,0.01,0.44,2.04,2.3,2.55,2.87,3.7,7768.82,1
"shape2[31]",2.41,0,0.35,2.01,2.15,2.32,2.58,3.31,8496.33,1
"shape2[32]",3.51,0.01,0.63,2.43,3.06,3.45,3.91,4.87,10086.21,1
"shape2[33]",2.68,0.01,0.49,2.04,2.31,2.58,2.95,3.89,7758.18,1
"shape2[34]",3.6,0.01,0.73,2.31,3.07,3.55,4.07,5.18,8915.77,1
"shape2[35]",2.56,0,0.43,2.03,2.23,2.46,2.78,3.62,9635.01,1
"shape2[36]",2.44,0,0.37,2.02,2.16,2.35,2.61,3.38,8655.63,1
"shape2[37]",2.74,0.01,0.47,2.06,2.4,2.66,3,3.86,8480.51,1
"shape2[38]",2.89,0.01,0.55,2.08,2.48,2.81,3.22,4.16,7308.61,1
"shape2[39]",2.54,0,0.43,2.02,2.21,2.44,2.75,3.63,9509.53,1
"shape2[40]",2.72,0,0.43,2.07,2.4,2.65,2.96,3.74,8253.78,1
"shape2[41]",2.98,0.01,0.51,2.16,2.61,2.92,3.28,4.17,9076.74,1
"shape2[42]",2.79,0,0.43,2.11,2.48,2.73,3.03,3.77,7731.44,1
"stretch[1]",1.38,0,0.23,0.92,1.23,1.39,1.53,1.81,9650.28,1
"stretch[2]",1.94,0,0.25,1.41,1.78,1.95,2.11,2.4,8198.95,1
"stretch[3]",1.8,0,0.29,1.21,1.62,1.82,1.99,2.35,9050.01,1
"stretch[4]",2.04,0,0.36,1.32,1.81,2.05,2.28,2.74,9279.67,1
"stretch[5]",1.64,0,0.31,1.03,1.43,1.64,1.84,2.28,9911.99,1
"stretch[6]",1.6,0,0.33,0.97,1.38,1.6,1.82,2.25,11285.54,1
"stretch[7]",1.8,0,0.25,1.28,1.65,1.81,1.96,2.27,8593.14,1
"stretch[8]",1.58,0,0.32,0.99,1.36,1.57,1.79,2.24,10122.61,1
"stretch[9]",1.77,0,0.3,1.16,1.57,1.77,1.96,2.35,10470.17,1
"stretch[10]",1.79,0,0.24,1.31,1.64,1.8,1.95,2.24,10914.11,1
"stretch[11]",1.73,0,0.29,1.15,1.54,1.74,1.93,2.3,9275.93,1
"stretch[12]",1.75,0,0.2,1.32,1.63,1.76,1.87,2.11,7708.46,1
"stretch[13]",1.89,0,0.24,1.38,1.73,1.9,2.05,2.32,8982.22,1
"stretch[14]",1.82,0,0.25,1.27,1.67,1.83,1.98,2.29,7922.63,1
"stretch[15]",1.58,0,0.34,0.94,1.35,1.57,1.79,2.26,11022.97,1
"stretch[16]",1.82,0,0.25,1.3,1.67,1.82,1.97,2.31,7144.19,1
"stretch[17]",1.83,0,0.45,0.96,1.52,1.82,2.13,2.74,9869.96,1
"stretch[18]",1.92,0,0.29,1.34,1.74,1.93,2.12,2.47,9006.66,1
"stretch[19]",1.85,0,0.38,1.11,1.6,1.86,2.11,2.61,10581.49,1
"stretch[20]",1.54,0,0.28,0.98,1.34,1.54,1.73,2.08,10836.3,1
"stretch[21]",1.76,0,0.37,1.03,1.52,1.76,2.01,2.48,10083.91,1
"stretch[22]",1.86,0,0.27,1.29,1.7,1.88,2.04,2.34,8639.48,1
"stretch[23]",1.41,0,0.22,0.94,1.27,1.42,1.55,1.8,9274.02,1
"stretch[24]",1.59,0,0.23,1.14,1.44,1.59,1.74,2.04,9762.94,1
"stretch[25]",1.5,0,0.16,1.18,1.4,1.5,1.61,1.83,9203.22,1
"stretch[26]",1.93,0,0.34,1.25,1.71,1.94,2.16,2.58,9545.33,1
"stretch[27]",1.88,0,0.17,1.5,1.79,1.89,1.99,2.19,8075.93,1
"stretch[28]",1.49,0,0.25,1,1.33,1.5,1.66,1.96,10252.08,1
"stretch[29]",1.75,0,0.3,1.14,1.56,1.76,1.94,2.32,8778.96,1
"stretch[30]",1.89,0,0.3,1.26,1.7,1.9,2.09,2.47,9608.07,1
"stretch[31]",1.7,0,0.22,1.23,1.57,1.71,1.85,2.1,8481.84,1
"stretch[32]",1.95,0,0.31,1.33,1.75,1.95,2.16,2.54,9781.66,1
"stretch[33]",1.61,0,0.25,1.08,1.46,1.63,1.78,2.07,8693.99,1
"stretch[34]",1.57,0,0.28,1.03,1.37,1.56,1.75,2.15,9390.29,1
"stretch[35]",1.64,0,0.33,0.94,1.44,1.66,1.87,2.25,8869.69,1
"stretch[36]",1.65,0,0.23,1.15,1.51,1.66,1.8,2.06,9241.15,1
"stretch[37]",1.78,0,0.38,0.98,1.55,1.8,2.04,2.5,8116.69,1
"stretch[38]",1.56,0,0.25,1.07,1.39,1.56,1.72,2.04,10821.06,1
"stretch[39]",1.66,0,0.26,1.09,1.5,1.68,1.83,2.15,7812.4,1
"stretch[40]",2.06,0,0.3,1.43,1.87,2.08,2.26,2.61,9166.59,1
"stretch[41]",1.89,0,0.26,1.34,1.73,1.9,2.06,2.37,9166.2,1
"stretch[42]",2.04,0,0.28,1.44,1.86,2.05,2.23,2.57,8297.25,1
"min_max[1,1]",-27.12,0.02,1.15,-29.36,-27.89,-27.13,-26.36,-24.82,2588.51,1
"min_max[1,2]",19.64,0.02,1.24,17.25,18.8,19.64,20.47,22.08,2606.04,1
"min_max[2,1]",-27.15,0.02,1.17,-29.42,-27.93,-27.15,-26.35,-24.88,2536.76,1
"min_max[2,2]",19.75,0.03,1.23,17.4,18.91,19.73,20.58,22.21,2310.46,1
"min_max[3,1]",-27.29,0.02,1.15,-29.56,-28.07,-27.29,-26.51,-25.06,2534.2,1
"min_max[3,2]",19.65,0.02,1.25,17.2,18.79,19.65,20.5,22.11,2982.58,1
"min_max[4,1]",-27.06,0.02,1.17,-29.33,-27.86,-27.07,-26.27,-24.73,2569.41,1
"min_max[4,2]",19.83,0.02,1.22,17.47,18.99,19.83,20.64,22.23,2679.43,1
"min_max[5,1]",-27.01,0.02,1.18,-29.36,-27.81,-27.01,-26.22,-24.65,2406.61,1
"min_max[5,2]",19.53,0.02,1.25,17.11,18.69,19.54,20.37,21.97,2540.93,1
"min_max[6,1]",-27.16,0.02,1.16,-29.42,-27.94,-27.17,-26.39,-24.87,2590.93,1
"min_max[6,2]",19.65,0.02,1.24,17.23,18.82,19.64,20.48,22.09,2524.3,1
"min_max[7,1]",-27.29,0.02,1.14,-29.5,-28.06,-27.29,-26.52,-25.05,2499.05,1
"min_max[7,2]",19.62,0.02,1.25,17.16,18.78,19.62,20.46,22.07,2679.06,1
"min_max[8,1]",-27.08,0.02,1.15,-29.37,-27.84,-27.07,-26.3,-24.83,2573.72,1
"min_max[8,2]",19.56,0.02,1.24,17.16,18.71,19.57,20.4,22,2620.68,1
"min_max[9,1]",-27.29,0.02,1.13,-29.5,-28.06,-27.3,-26.52,-25.09,2563.2,1
"min_max[9,2]",19.85,0.02,1.21,17.5,19.01,19.83,20.67,22.23,2672.25,1
"min_max[10,1]",-27.35,0.02,1.14,-29.58,-28.14,-27.33,-26.56,-25.17,2772.81,1
"min_max[10,2]",19.84,0.02,1.22,17.48,18.99,19.84,20.67,22.22,2505.37,1
"min_max[11,1]",-27.1,0.02,1.15,-29.35,-27.88,-27.1,-26.32,-24.87,2415.82,1
"min_max[11,2]",19.66,0.02,1.25,17.21,18.81,19.66,20.52,22.1,2698.59,1
"min_max[12,1]",-27.46,0.02,1.11,-29.66,-28.21,-27.46,-26.72,-25.3,2571.77,1
"min_max[12,2]",19.73,0.03,1.26,17.32,18.86,19.73,20.59,22.22,2374.33,1
"min_max[13,1]",-27.34,0.02,1.15,-29.57,-28.12,-27.35,-26.57,-25.06,2568.98,1
"min_max[13,2]",19.66,0.02,1.24,17.26,18.8,19.66,20.48,22.12,2639.35,1
"min_max[14,1]",-27.55,0.02,1.15,-29.82,-28.32,-27.54,-26.78,-25.31,2572.49,1
"min_max[14,2]",19.66,0.02,1.25,17.23,18.8,19.65,20.5,22.17,2788.5,1
"min_max[15,1]",-26.99,0.02,1.16,-29.3,-27.76,-26.99,-26.2,-24.72,2540.86,1
"min_max[15,2]",19.73,0.02,1.21,17.4,18.92,19.72,20.54,22.15,2755.66,1
"min_max[16,1]",-27.5,0.02,1.13,-29.74,-28.26,-27.49,-26.72,-25.31,2596.35,1
"min_max[16,2]",19.5,0.03,1.25,17.06,18.65,19.49,20.35,21.94,2497.94,1
"min_max[17,1]",-27.5,0.02,1.13,-29.73,-28.25,-27.49,-26.73,-25.3,2665.25,1
"min_max[17,2]",19.71,0.02,1.24,17.32,18.87,19.71,20.55,22.19,2585.84,1
"min_max[18,1]",-27.1,0.02,1.16,-29.38,-27.87,-27.08,-26.31,-24.88,2479.25,1
"min_max[18,2]",19.78,0.02,1.22,17.47,18.93,19.76,20.61,22.25,2565.82,1
"min_max[19,1]",-27.34,0.02,1.12,-29.53,-28.09,-27.34,-26.58,-25.15,2746.27,1
"min_max[19,2]",19.52,0.02,1.25,17.07,18.65,19.51,20.38,21.95,2653.21,1
"min_max[20,1]",-27.26,0.02,1.15,-29.49,-28.05,-27.26,-26.48,-25.04,2523.68,1
"min_max[20,2]",19.73,0.02,1.22,17.37,18.91,19.7,20.55,22.19,2628.19,1
"min_max[21,1]",-27.09,0.02,1.17,-29.38,-27.87,-27.09,-26.31,-24.79,2576.48,1
"min_max[21,2]",19.78,0.02,1.22,17.43,18.96,19.78,20.59,22.2,2696.46,1
"min_max[22,1]",-27.63,0.02,1.12,-29.83,-28.39,-27.63,-26.87,-25.42,2602.63,1
"min_max[22,2]",19.95,0.02,1.21,17.64,19.12,19.93,20.76,22.41,2491.32,1
"min_max[23,1]",-27.07,0.02,1.19,-29.37,-27.87,-27.07,-26.25,-24.75,2373.36,1
"min_max[23,2]",19.9,0.02,1.24,17.54,19.05,19.9,20.74,22.35,2513.45,1
"min_max[24,1]",-26.98,0.02,1.18,-29.3,-27.77,-26.97,-26.19,-24.66,2544.37,1
"min_max[24,2]",19.56,0.02,1.24,17.18,18.71,19.56,20.4,22.06,2702.65,1
"min_max[25,1]",-26.96,0.02,1.19,-29.3,-27.74,-26.98,-26.15,-24.63,2506.4,1
"min_max[25,2]",19.43,0.02,1.25,17.01,18.59,19.43,20.26,21.92,2660.02,1
"min_max[26,1]",-27.41,0.02,1.12,-29.61,-28.16,-27.39,-26.66,-25.22,2473,1
"min_max[26,2]",20.11,0.02,1.18,17.82,19.3,20.12,20.91,22.43,2810.79,1
"min_max[27,1]",-27.65,0.02,1.11,-29.83,-28.38,-27.65,-26.91,-25.45,2506.07,1
"min_max[27,2]",19.97,0.02,1.19,17.66,19.14,19.97,20.77,22.34,2741.83,1
"min_max[28,1]",-27.17,0.02,1.16,-29.47,-27.96,-27.16,-26.37,-24.89,2363.53,1
"min_max[28,2]",19.89,0.02,1.22,17.52,19.04,19.88,20.72,22.29,2673.82,1
"min_max[29,1]",-27.23,0.02,1.15,-29.49,-27.99,-27.24,-26.46,-24.95,2707.89,1
"min_max[29,2]",19.51,0.02,1.24,17.09,18.66,19.52,20.35,21.9,2686.33,1
"min_max[30,1]",-27.16,0.02,1.15,-29.46,-27.94,-27.16,-26.37,-24.93,2631.72,1
"min_max[30,2]",19.86,0.02,1.21,17.56,19.03,19.85,20.66,22.27,2701.62,1
"min_max[31,1]",-27.13,0.02,1.18,-29.5,-27.94,-27.13,-26.33,-24.79,2477.59,1
"min_max[31,2]",20.05,0.02,1.21,17.72,19.23,20.03,20.86,22.44,2755.29,1
"min_max[32,1]",-27.27,0.02,1.12,-29.5,-28.02,-27.27,-26.53,-25.06,2643.62,1
"min_max[32,2]",19.59,0.02,1.25,17.14,18.74,19.57,20.44,22.03,2588.25,1
"min_max[33,1]",-27.12,0.02,1.18,-29.45,-27.89,-27.11,-26.33,-24.79,2570.48,1
"min_max[33,2]",19.9,0.02,1.22,17.6,19.06,19.88,20.72,22.33,2594.8,1
"min_max[34,1]",-26.98,0.02,1.18,-29.27,-27.79,-26.98,-26.17,-24.67,2702.4,1
"min_max[34,2]",19.48,0.03,1.25,17.07,18.63,19.47,20.33,21.91,2410.83,1
"min_max[35,1]",-27.35,0.02,1.13,-29.59,-28.12,-27.37,-26.57,-25.16,2588.96,1
"min_max[35,2]",19.89,0.02,1.21,17.53,19.08,19.88,20.71,22.27,2835.94,1
"min_max[36,1]",-27.13,0.02,1.16,-29.43,-27.92,-27.12,-26.34,-24.87,2552.78,1
"min_max[36,2]",20.03,0.02,1.19,17.76,19.22,20.01,20.83,22.41,2811.31,1
"min_max[37,1]",-27.48,0.02,1.16,-29.76,-28.26,-27.47,-26.69,-25.26,2508.72,1
"min_max[37,2]",19.87,0.02,1.23,17.52,19.02,19.87,20.69,22.28,2559.47,1
"min_max[38,1]",-27.03,0.02,1.17,-29.32,-27.82,-27.02,-26.24,-24.76,2503.8,1
"min_max[38,2]",19.77,0.02,1.2,17.45,18.95,19.76,20.57,22.16,2732.01,1
"min_max[39,1]",-27.19,0.02,1.17,-29.52,-27.98,-27.18,-26.39,-24.92,2566.61,1
"min_max[39,2]",19.92,0.02,1.21,17.55,19.09,19.9,20.73,22.31,2685.63,1
"min_max[40,1]",-27.33,0.02,1.13,-29.54,-28.1,-27.33,-26.58,-25.15,2710.01,1
"min_max[40,2]",19.83,0.02,1.22,17.5,18.99,19.82,20.65,22.24,2618.35,1
"min_max[41,1]",-27.44,0.02,1.13,-29.67,-28.19,-27.44,-26.68,-25.2,2695.46,1
"min_max[41,2]",19.65,0.02,1.25,17.19,18.8,19.65,20.47,22.15,2627.83,1
"min_max[42,1]",-27.44,0.02,1.12,-29.69,-28.19,-27.43,-26.69,-25.25,2620.01,1
"min_max[42,2]",19.86,0.02,1.24,17.48,19.01,19.86,20.68,22.31,2897.48,1
"nu[1]",3.38,0.01,0.99,1.74,2.66,3.29,4.01,5.52,12513.93,1
"nu[2]",3.41,0.01,0.88,1.86,2.78,3.37,3.99,5.27,11701.29,1
"nu[3]",3.1,0.01,0.9,1.59,2.45,3.02,3.69,5.05,10878.14,1
"nu[4]",2.49,0.01,0.68,1.31,2.01,2.43,2.93,3.95,12049.43,1
"nu[5]",2.4,0.01,0.64,1.29,1.95,2.35,2.81,3.78,13424.52,1
"nu[6]",2.37,0.01,0.69,1.21,1.87,2.3,2.81,3.89,11492.62,1
"nu[7]",3.61,0.01,1.02,1.8,2.87,3.56,4.28,5.74,12033.22,1
"nu[8]",2.18,0.01,0.57,1.19,1.78,2.13,2.54,3.43,12902.29,1
"nu[9]",2.76,0.01,0.75,1.47,2.21,2.69,3.22,4.37,10594.35,1
"nu[10]",3.11,0.01,0.77,1.79,2.54,3.05,3.61,4.75,11540.22,1
"nu[11]",2.55,0.01,0.63,1.47,2.11,2.5,2.97,3.92,12849.93,1
"nu[12]",4.29,0.01,1.12,2.26,3.48,4.27,5.03,6.59,10737.06,1
"nu[13]",3.62,0.01,0.97,1.91,2.93,3.56,4.26,5.65,11692.49,1
"nu[14]",4.29,0.01,1.35,1.95,3.3,4.2,5.16,7.16,9756.89,1
"nu[15]",2.14,0,0.56,1.16,1.73,2.1,2.49,3.33,12678.26,1
"nu[16]",5.3,0.02,2.02,2,3.84,5.09,6.55,9.75,9489.35,1
"nu[17]",1.74,0,0.49,0.9,1.4,1.71,2.06,2.78,10823.45,1
"nu[18]",2.95,0.01,0.76,1.63,2.38,2.88,3.44,4.56,12790.3,1
"nu[19]",2.01,0,0.53,1.06,1.63,1.97,2.35,3.18,11618.58,1
"nu[20]",2.54,0.01,0.69,1.4,2.04,2.47,2.97,4.05,11942.97,1
"nu[21]",2.26,0.01,0.63,1.18,1.81,2.21,2.66,3.64,12956.94,1
"nu[22]",3.48,0.01,1.03,1.74,2.72,3.4,4.15,5.66,8179.63,1
"nu[23]",3.84,0.01,1.24,1.85,2.92,3.72,4.63,6.5,9381.14,1
"nu[24]",3.4,0.01,0.92,1.83,2.72,3.33,4,5.34,14158.11,1
"nu[25]",4.22,0.01,1,2.39,3.51,4.19,4.9,6.23,15067.6,1
"nu[26]",2.35,0.01,0.62,1.31,1.9,2.29,2.73,3.71,10314.73,1
"nu[27]",4.75,0.02,1.21,2.52,3.9,4.71,5.56,7.22,6262.58,1
"nu[28]",3.06,0.01,0.86,1.64,2.44,2.99,3.6,4.95,11474.3,1
"nu[29]",3.31,0.01,1.06,1.53,2.54,3.22,3.99,5.58,11702.25,1
"nu[30]",2.89,0.01,0.77,1.54,2.34,2.84,3.39,4.51,12011.51,1
"nu[31]",4.05,0.01,1.22,1.97,3.15,3.95,4.85,6.65,7983.9,1
"nu[32]",2.9,0.01,0.79,1.53,2.33,2.84,3.42,4.59,12145.67,1
"nu[33]",3.68,0.01,1.2,1.75,2.79,3.55,4.45,6.3,9765.24,1
"nu[34]",2.43,0.01,0.62,1.36,1.98,2.37,2.83,3.74,13881.74,1
"nu[35]",2.83,0.01,0.94,1.31,2.14,2.7,3.42,4.95,9473.78,1
"nu[36]",3.7,0.01,1.11,1.87,2.89,3.61,4.41,6.09,9804.76,1
"nu[37]",2.75,0.01,0.91,1.24,2.08,2.64,3.33,4.75,8960.89,1
"nu[38]",2.64,0.01,0.63,1.56,2.18,2.58,3.04,4.02,12947.28,1
"nu[39]",3.55,0.01,1.15,1.69,2.69,3.44,4.28,6.08,8956.9,1
"nu[40]",3.15,0.01,0.85,1.66,2.55,3.1,3.71,4.92,11704.35,1
"nu[41]",3.35,0.01,0.89,1.77,2.7,3.31,3.92,5.22,11424.67,1
"nu[42]",3.05,0.01,0.78,1.67,2.47,3,3.56,4.68,10475.69,1
"mu_shape1",2.42,0,0.16,2.11,2.31,2.42,2.53,2.74,18102.34,1
"mu_shape2",3.01,0,0.2,2.62,2.87,3.01,3.15,3.41,5064.69,1
"mu_stretch",1.7,0,0.16,1.39,1.6,1.7,1.81,2.03,16063.16,1
"mu_min",-27.03,0.02,0.63,-28.29,-27.44,-27.03,-26.61,-25.78,869.08,1
"mu_max",19.68,0.02,0.76,18.26,19.15,19.66,20.2,21.21,1170.81,1
"mu_nu",0.66,0,0.08,0.51,0.6,0.65,0.71,0.83,8982.75,1
"mu_beta0",-2.49,0.01,0.34,-3.16,-2.71,-2.49,-2.26,-1.83,1506.71,1
"mu_beta1",1.06,0,0.2,0.67,0.93,1.06,1.2,1.45,3225.98,1
"beta_0[1]",-2.87,0.01,0.86,-4.59,-3.45,-2.87,-2.28,-1.21,7914.03,1
"beta_0[2]",-2.59,0.01,0.85,-4.24,-3.16,-2.58,-2,-0.96,7188.63,1
"beta_0[3]",-2.6,0.01,0.9,-4.39,-3.19,-2.59,-1.99,-0.83,7642.15,1
"beta_0[4]",-2.58,0.01,0.87,-4.32,-3.15,-2.57,-1.99,-0.93,6189.41,1
"beta_0[5]",-2.73,0.01,0.87,-4.48,-3.32,-2.71,-2.14,-1.07,7586.47,1
"beta_0[6]",-2.78,0.01,0.9,-4.55,-3.38,-2.76,-2.15,-1.06,7135.43,1
"beta_0[7]",-2.6,0.01,0.88,-4.35,-3.19,-2.59,-2.01,-0.89,6957.46,1
"beta_0[8]",-2.94,0.01,0.87,-4.68,-3.53,-2.94,-2.35,-1.27,6932.35,1
"beta_0[9]",-2.46,0.01,0.86,-4.19,-3.02,-2.44,-1.88,-0.82,6549.45,1
"beta_0[10]",-2.56,0.01,0.87,-4.31,-3.12,-2.55,-1.97,-0.87,7783.05,1
"beta_0[11]",-2.48,0.01,0.86,-4.19,-3.06,-2.48,-1.89,-0.8,6742.52,1
"beta_0[12]",-1.97,0.01,0.89,-3.75,-2.56,-1.97,-1.37,-0.23,5644.45,1
"beta_0[13]",-2.5,0.01,0.88,-4.26,-3.1,-2.5,-1.91,-0.81,6175.6,1
"beta_0[14]",-2.17,0.01,0.89,-3.92,-2.78,-2.17,-1.57,-0.44,6278.35,1
"beta_0[15]",-2.68,0.01,0.85,-4.36,-3.25,-2.66,-2.09,-1.05,7759.51,1
"beta_0[16]",-2.29,0.01,0.93,-4.12,-2.92,-2.28,-1.65,-0.5,5773.1,1
"beta_0[17]",-2.44,0.01,0.86,-4.2,-2.99,-2.43,-1.85,-0.81,6853.5,1
"beta_0[18]",-2.52,0.01,0.83,-4.18,-3.07,-2.5,-1.96,-0.91,6377.65,1
"beta_0[19]",-2.65,0.01,0.87,-4.42,-3.23,-2.63,-2.05,-1.01,7879.46,1
"beta_0[20]",-2.45,0.01,0.86,-4.16,-3.03,-2.45,-1.87,-0.78,7331.52,1
"beta_0[21]",-2.35,0.01,0.85,-4.03,-2.92,-2.34,-1.76,-0.73,7476.15,1
"beta_0[22]",-2.43,0.01,0.86,-4.16,-3.01,-2.42,-1.86,-0.76,5944.73,1
"beta_0[23]",-2.73,0.01,0.85,-4.41,-3.29,-2.72,-2.15,-1.08,6719.95,1
"beta_0[24]",-3.03,0.01,0.88,-4.77,-3.61,-3.03,-2.43,-1.32,6711.5,1
"beta_0[25]",-2.81,0.01,0.88,-4.56,-3.4,-2.8,-2.21,-1.14,6936.8,1
"beta_0[26]",-2.13,0.01,0.86,-3.83,-2.71,-2.12,-1.55,-0.48,6861.45,1
"beta_0[27]",-2.75,0.01,0.87,-4.45,-3.34,-2.73,-2.16,-1.03,5674.67,1
"beta_0[28]",-2.44,0.01,0.85,-4.15,-3,-2.43,-1.85,-0.78,6124.73,1
"beta_0[29]",-2.73,0.01,0.91,-4.57,-3.33,-2.73,-2.12,-0.96,6038.36,1
