"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"beta_0[8]",3.46,0.01,1.04,1.54,2.72,3.43,4.15,5.57,7975.3,1
"beta_0[9]",3.33,0.01,1.08,1.28,2.6,3.31,4.05,5.56,8675.27,1
"beta_0[10]",3.28,0.01,1.1,1.2,2.53,3.27,4.01,5.48,8481.99,1
"beta_0[11]",3.43,0.01,1.05,1.46,2.7,3.4,4.13,5.51,8481.48,1
"beta_0[12]",3.33,0.01,1.06,1.32,2.59,3.29,4.04,5.45,8321.83,1
"beta_0[13]",3.42,0.01,1.02,1.53,2.71,3.38,4.08,5.54,9167.98,1
"beta_0[14]",3.59,0.01,0.97,1.81,2.91,3.55,4.23,5.58,8096.51,1
"beta_1[1]",1.44,0.01,1.08,-0.47,0.67,1.37,2.14,3.74,6312.38,1
"beta_1[2]",1.51,0.01,1.09,-0.4,0.7,1.43,2.23,3.78,6925.22,1
"beta_1[3]",1.51,0.01,1.09,-0.46,0.74,1.45,2.22,3.79,6550.18,1
"beta_1[4]",1.51,0.01,1.07,-0.41,0.74,1.46,2.22,3.78,6524.58,1
"beta_1[5]",1.36,0.01,1.19,-0.85,0.53,1.32,2.15,3.8,6692.26,1
"beta_1[6]",1.45,0.01,1.15,-0.72,0.66,1.42,2.21,3.78,6683.12,1
"beta_1[7]",1.35,0.01,1.23,-1.06,0.52,1.34,2.17,3.75,6828.89,1
"beta_1[8]",1.51,0.01,1.12,-0.56,0.72,1.47,2.25,3.81,6823.33,1
"beta_1[9]",1.4,0.01,1.18,-0.91,0.61,1.39,2.2,3.72,6647,1
"beta_1[10]",1.45,0.01,1.12,-0.55,0.64,1.4,2.18,3.76,6667.14,1
"beta_1[11]",1.51,0.01,1.07,-0.33,0.74,1.44,2.21,3.8,6610.55,1
"beta_1[12]",1.36,0.01,1.17,-0.79,0.53,1.31,2.13,3.73,6940.85,1
"beta_1[13]",1.18,0.02,1.26,-0.93,0.18,1.14,2.08,3.76,5628.63,1
"beta_1[14]",1.4,0.01,1.19,-0.91,0.58,1.38,2.19,3.79,6689.3,1
"x_min[1]",-18.65,0.03,1.39,-21.38,-19.59,-18.65,-17.71,-15.94,2480.72,1
"x_min[2]",-18.52,0.03,1.4,-21.23,-19.48,-18.53,-17.57,-15.77,2604.44,1
"x_min[3]",-18.85,0.03,1.37,-21.56,-19.77,-18.85,-17.92,-16.23,2579.09,1
"x_min[4]",-18.56,0.03,1.39,-21.33,-19.49,-18.54,-17.63,-15.89,2473.8,1
"x_min[5]",-18.47,0.03,1.39,-21.2,-19.41,-18.46,-17.55,-15.78,2644.02,1
"x_min[6]",-18.46,0.03,1.39,-21.19,-19.39,-18.47,-17.54,-15.73,2523.29,1
"x_min[7]",-18.56,0.03,1.39,-21.27,-19.49,-18.59,-17.64,-15.79,2562.67,1
"x_min[8]",-18.97,0.03,1.36,-21.59,-19.89,-18.96,-18.05,-16.28,2450.24,1
"x_min[9]",-18.52,0.03,1.39,-21.28,-19.43,-18.48,-17.6,-15.78,2485.61,1
"x_min[10]",-18.64,0.03,1.41,-21.43,-19.6,-18.63,-17.7,-15.84,2557.66,1
"x_min[11]",-18.57,0.03,1.4,-21.33,-19.49,-18.56,-17.62,-15.84,2544.23,1
"x_min[12]",-18.26,0.03,1.43,-21.06,-19.23,-18.26,-17.3,-15.53,2543.93,1
"x_min[13]",-18.71,0.03,1.37,-21.39,-19.64,-18.71,-17.76,-16.04,2512.29,1
"x_min[14]",-18.32,0.03,1.4,-21.08,-19.25,-18.33,-17.39,-15.58,2581.46,1
"x_max[1]",17.3,0.02,1.13,15.12,16.54,17.28,18.04,19.52,4272.09,1
"x_max[2]",17.05,0.02,1.11,14.92,16.3,17.03,17.8,19.3,4870.96,1
"x_max[3]",17.22,0.02,1.21,14.87,16.4,17.2,18.01,19.64,4709.3,1
"x_max[4]",17.34,0.02,1.13,15.17,16.58,17.34,18.11,19.55,4149.41,1
"x_max[5]",17.24,0.02,1.25,14.87,16.36,17.23,18.08,19.74,5167.75,1
"x_max[6]",17.04,0.02,1.25,14.65,16.17,17.03,17.89,19.49,4983.67,1
"x_max[7]",17.5,0.02,1.3,15,16.61,17.5,18.39,20.06,4784.34,1
"x_max[8]",17.32,0.02,1.18,15.01,16.52,17.32,18.09,19.62,4873.27,1
"x_max[9]",17.05,0.02,1.23,14.67,16.21,17.02,17.87,19.49,5394.15,1
"x_max[10]",16.48,0.02,1.2,14.19,15.64,16.44,17.28,18.89,5073.68,1
"x_max[11]",17.08,0.02,1.16,14.83,16.29,17.09,17.87,19.36,4790.97,1
"x_max[12]",16.58,0.02,1.37,13.88,15.62,16.6,17.51,19.2,4220.22,1
"x_max[13]",17.63,0.02,1.34,14.99,16.67,17.67,18.6,20.16,4477.47,1
"x_max[14]",17.54,0.02,1.24,15.14,16.66,17.56,18.41,19.91,4944.01,1
"mu[1]",0,0,0.01,0,0,0,0,0.02,6003.41,1
"mu[2]",0,0,0.01,0,0,0,0,0.02,6003.41,1
"mu[3]",0.12,0,0.09,0.02,0.06,0.1,0.16,0.35,6079.69,1
"mu[4]",0.64,0,0.23,0.28,0.48,0.61,0.77,1.18,8090.03,1
"mu[5]",1.72,0,0.32,1.15,1.5,1.7,1.92,2.38,11807.91,1
"mu[6]",1.72,0,0.32,1.15,1.5,1.7,1.92,2.38,11807.91,1
"mu[7]",2.97,0,0.37,2.29,2.72,2.95,3.19,3.74,13406.58,1
"mu[8]",2.97,0,0.37,2.29,2.72,2.95,3.19,3.74,13406.58,1
"mu[9]",3.11,0,0.48,2.3,2.8,3.06,3.38,4.21,12115.11,1
"mu[10]",3.11,0,0.48,2.3,2.8,3.06,3.38,4.21,12115.11,1
"mu[11]",1.25,0,0.31,0.74,1.05,1.22,1.42,1.93,10891.9,1
"mu[12]",1.25,0,0.31,0.74,1.05,1.22,1.42,1.93,10891.9,1
"mu[13]",0.01,0,0.02,0,0,0,0.01,0.08,9166.45,1
"mu[14]",0.01,0,0.02,0,0,0,0.01,0.08,9166.45,1
"mu[15]",1.63,0,0.36,1.03,1.39,1.59,1.83,2.44,9990.9,1
"mu[16]",1.63,0,0.36,1.03,1.39,1.59,1.83,2.44,9990.9,1
"mu[17]",3,0,0.38,2.29,2.76,2.98,3.23,3.78,13479.55,1
"mu[18]",3,0,0.38,2.29,2.76,2.98,3.23,3.78,13479.55,1
"mu[19]",3.16,0,0.48,2.28,2.83,3.13,3.45,4.22,12849.88,1
"mu[20]",3.16,0,0.48,2.28,2.83,3.13,3.45,4.22,12849.88,1
"mu[21]",1.08,0,0.29,0.6,0.88,1.04,1.23,1.74,10434.89,1
"mu[22]",1.08,0,0.29,0.6,0.88,1.04,1.23,1.74,10434.89,1
"mu[23]",0,0,0.02,0,0,0,0,0.05,7816.05,1
"mu[24]",0,0,0.02,0,0,0,0,0.05,7816.05,1
"mu[25]",0.01,0,0.03,0,0,0,0.02,0.09,6092.18,1
"mu[26]",0.01,0,0.03,0,0,0,0.02,0.09,6092.18,1
"mu[27]",0.32,0,0.19,0.05,0.18,0.28,0.42,0.78,7856.51,1
"mu[28]",1.09,0,0.39,0.39,0.82,1.06,1.32,1.93,10801.51,1
"mu[29]",2.11,0,0.53,1.1,1.77,2.09,2.42,3.24,12097.57,1
"mu[30]",2.11,0,0.53,1.1,1.77,2.09,2.42,3.24,12097.57,1
"mu[31]",2.77,0.01,0.58,1.75,2.38,2.73,3.11,4.03,12011.66,1
"mu[32]",2.77,0.01,0.58,1.75,2.38,2.73,3.11,4.03,12011.66,1
"mu[33]",2.28,0,0.49,1.44,1.95,2.24,2.57,3.4,13831.56,1
"mu[34]",2.28,0,0.49,1.44,1.95,2.24,2.57,3.4,13831.56,1
"mu[35]",0.79,0,0.32,0.28,0.56,0.75,0.96,1.52,9531.15,1
"mu[36]",0.79,0,0.32,0.28,0.56,0.75,0.96,1.52,9531.15,1
"mu[37]",0.01,0,0.03,0,0,0,0.01,0.09,8662.45,1
"mu[38]",0.01,0,0.03,0,0,0,0.01,0.09,8662.45,1
"mu[39]",0,0,0,0,0,0,0,0.01,6028.68,1
"mu[40]",0,0,0,0,0,0,0,0.01,6028.68,1
"mu[41]",0.06,0,0.04,0.01,0.03,0.05,0.08,0.17,7824.71,1
"mu[42]",0.06,0,0.04,0.01,0.03,0.05,0.08,0.17,7824.71,1
"mu[43]",0.42,0,0.14,0.19,0.32,0.4,0.5,0.73,11511.69,1
"mu[44]",0.42,0,0.14,0.19,0.32,0.4,0.5,0.73,11511.69,1
"mu[45]",1.3,0,0.24,0.85,1.14,1.29,1.45,1.81,14466.17,1
"mu[46]",1.3,0,0.24,0.85,1.14,1.29,1.45,1.81,14466.17,1
"mu[47]",2.56,0,0.36,1.91,2.32,2.54,2.78,3.34,12822.28,1
"mu[48]",2.56,0,0.36,1.91,2.32,2.54,2.78,3.34,12822.28,1
"mu[49]",3.07,0,0.48,2.24,2.74,3.03,3.35,4.13,13355.58,1
"mu[50]",3.07,0,0.48,2.24,2.74,3.03,3.35,4.13,13355.58,1
"mu[51]",1.46,0,0.35,0.87,1.22,1.42,1.65,2.24,11638.56,1
"mu[52]",1.46,0,0.35,0.87,1.22,1.42,1.65,2.24,11638.56,1
"mu[53]",0.02,0,0.04,0,0,0,0.02,0.13,8691.13,1
"mu[54]",0,0,0,0,0,0,0,0,9251.02,1
"mu[55]",0,0,0,0,0,0,0,0,9251.02,1
"mu[56]",0.02,0,0.02,0,0.01,0.01,0.02,0.08,8962.5,1
"mu[57]",0.15,0,0.09,0.03,0.08,0.13,0.19,0.37,11605.27,1
"mu[58]",0.15,0,0.09,0.03,0.08,0.13,0.19,0.37,11605.27,1
"mu[59]",0.54,0,0.2,0.22,0.4,0.51,0.65,0.98,14361.21,1
"mu[60]",0.54,0,0.2,0.22,0.4,0.51,0.65,0.98,14361.21,1
"mu[61]",1.22,0,0.29,0.7,1.02,1.2,1.4,1.87,13953.72,1
"mu[62]",1.22,0,0.29,0.7,1.02,1.2,1.4,1.87,13953.72,1
"mu[63]",1.7,0,0.36,1.09,1.46,1.67,1.91,2.49,13777.04,1
"mu[64]",1.7,0,0.36,1.09,1.46,1.67,1.91,2.49,13777.04,1
"mu[65]",0.94,0,0.37,0.37,0.67,0.88,1.13,1.82,10443.85,1
"mu[66]",0.94,0,0.37,0.37,0.67,0.88,1.13,1.82,10443.85,1
"mu[67]",0.02,0,0.06,0,0,0,0.01,0.21,7934.46,1
"mu[68]",0.02,0,0.06,0,0,0,0.01,0.21,7934.46,1
"mu[69]",0.03,0,0.04,0,0.01,0.02,0.03,0.13,5627.97,1
"mu[70]",0.18,0,0.13,0.04,0.1,0.15,0.23,0.52,8021.75,1
"mu[71]",0.59,0,0.24,0.23,0.43,0.56,0.72,1.15,11968.69,1
"mu[72]",0.59,0,0.24,0.23,0.43,0.56,0.72,1.15,11968.69,1
"mu[73]",1.22,0,0.32,0.64,1,1.2,1.4,1.92,12470.52,1
"mu[74]",1.22,0,0.32,0.64,1,1.2,1.4,1.92,12470.52,1
"mu[75]",1.49,0,0.45,0.73,1.19,1.45,1.73,2.51,10632.77,1
"mu[76]",1.49,0,0.45,0.73,1.19,1.45,1.73,2.51,10632.77,1
"mu[77]",0.67,0,0.43,0.14,0.38,0.59,0.86,1.73,9786.87,1
"mu[78]",0.02,0,0.03,0,0,0.01,0.03,0.12,6366.3,1
"mu[79]",0.02,0,0.03,0,0,0.01,0.03,0.12,6366.3,1
"mu[80]",0.1,0,0.09,0.01,0.04,0.08,0.14,0.33,8735.27,1
"mu[81]",0.27,0,0.16,0.04,0.15,0.24,0.36,0.65,13009.75,1
"mu[82]",0.27,0,0.16,0.04,0.15,0.24,0.36,0.65,13009.75,1
"mu[83]",0.5,0,0.23,0.13,0.34,0.48,0.63,1.02,14541.32,1
"mu[84]",0.62,0,0.26,0.17,0.44,0.6,0.77,1.22,12821,1
"mu[85]",0.62,0,0.26,0.17,0.44,0.6,0.77,1.22,12821,1
"mu[86]",0.36,0,0.22,0.04,0.2,0.33,0.49,0.87,10754,1
"mu[87]",0.36,0,0.22,0.04,0.2,0.33,0.49,0.87,10754,1
"mu[88]",0.02,0,0.06,0,0,0,0.02,0.2,7953.01,1
"mu[89]",0.01,0,0.01,0,0,0,0.01,0.04,5993.43,1
"mu[90]",0.14,0,0.09,0.02,0.07,0.13,0.19,0.37,7895.17,1
"mu[91]",0.14,0,0.09,0.02,0.07,0.13,0.19,0.37,7895.17,1
"mu[92]",0.59,0,0.21,0.21,0.44,0.58,0.73,1.03,10345.3,1
"mu[93]",0.59,0,0.21,0.21,0.44,0.58,0.73,1.03,10345.3,1
"mu[94]",1.35,0,0.29,0.79,1.17,1.35,1.53,1.92,13230.45,1
"mu[95]",1.35,0,0.29,0.79,1.17,1.35,1.53,1.92,13230.45,1
"mu[96]",2.11,0,0.33,1.52,1.89,2.09,2.3,2.82,12458.44,1
"mu[97]",2.11,0,0.33,1.52,1.89,2.09,2.3,2.82,12458.44,1
"mu[98]",2.13,0,0.35,1.54,1.89,2.1,2.33,2.93,12967.72,1
"mu[99]",2.13,0,0.35,1.54,1.89,2.1,2.33,2.93,12967.72,1
"mu[100]",0.95,0,0.27,0.49,0.76,0.93,1.11,1.54,11400.08,1
"mu[101]",0.95,0,0.27,0.49,0.76,0.93,1.11,1.54,11400.08,1
"mu[102]",0.02,0,0.03,0,0,0,0.02,0.12,9463.56,1
"mu[103]",0.02,0,0.03,0,0,0,0.02,0.12,9463.56,1
"mu[104]",0,0,0.01,0,0,0,0,0.01,4568.25,1
"mu[105]",0.46,0,0.23,0.15,0.31,0.42,0.56,1.03,8229.99,1
"mu[106]",0.83,0,0.25,0.39,0.67,0.81,0.96,1.38,9366.13,1
"mu[107]",0.89,0,0.24,0.45,0.74,0.88,1.03,1.42,8565.11,1
"mu[108]",0.89,0,0.24,0.45,0.74,0.88,1.03,1.42,8565.11,1
"mu[109]",0.36,0,0.2,0.08,0.22,0.32,0.45,0.84,9557.51,1
"mu[110]",3.7,0.01,0.72,2.16,3.28,3.73,4.14,5.14,11013.28,1
"mu[111]",2.21,0,0.48,1.38,1.92,2.17,2.45,3.29,10928.19,1
"mu[112]",0.32,0,0.2,0.09,0.2,0.28,0.38,0.81,8103.76,1
"mu[113]",0.32,0,0.2,0.09,0.2,0.28,0.38,0.81,8103.76,1
"mu[114]",0,0,0,0,0,0,0,0,5644.95,1
"mu[115]",0,0,0,0,0,0,0,0,5644.95,1
"mu[116]",0.04,0,0.04,0,0.02,0.03,0.06,0.15,6914.96,1
"mu[117]",0.37,0,0.16,0.13,0.25,0.34,0.45,0.77,11245.34,1
"mu[118]",1.34,0,0.34,0.76,1.11,1.31,1.54,2.08,15153.68,1
"mu[119]",1.34,0,0.34,0.76,1.11,1.31,1.54,2.08,15153.68,1
"mu[120]",2.97,0,0.5,2.05,2.64,2.95,3.28,4.04,13323.51,1
"mu[121]",2.97,0,0.5,2.05,2.64,2.95,3.28,4.04,13323.51,1
"mu[122]",3.88,0.01,0.63,2.76,3.45,3.84,4.26,5.26,11486.93,1
"mu[123]",3.88,0.01,0.63,2.76,3.45,3.84,4.26,5.26,11486.93,1
"mu[124]",1.83,0.01,0.52,1.01,1.47,1.77,2.11,3.02,10392.62,1
"mu[125]",1.83,0.01,0.52,1.01,1.47,1.77,2.11,3.02,10392.62,1
"mu[126]",0.02,0,0.05,0,0,0,0.01,0.16,8035.09,1
"mu[127]",0,0,0,0,0,0,0,0,9192.77,1
"mu[128]",0.01,0,0.03,0,0,0.01,0.01,0.08,6289.72,1
"mu[129]",0.01,0,0.03,0,0,0.01,0.01,0.08,6289.72,1
"mu[130]",0.14,0,0.13,0.02,0.05,0.1,0.17,0.5,7440.58,1
"mu[131]",0.59,0,0.33,0.18,0.36,0.51,0.73,1.46,9886.98,1
"mu[132]",0.59,0,0.33,0.18,0.36,0.51,0.73,1.46,9886.98,1
"mu[133]",1.56,0,0.53,0.76,1.19,1.49,1.85,2.81,13076.09,1
"mu[134]",2.35,0.01,0.59,1.32,1.95,2.3,2.68,3.64,12694.72,1
"mu[135]",2.35,0.01,0.59,1.32,1.95,2.3,2.68,3.64,12694.72,1
"mu[136]",1.06,0.01,0.65,0.23,0.61,0.93,1.37,2.71,8780.12,1
"mu[137]",1.06,0.01,0.65,0.23,0.61,0.93,1.37,2.71,8780.12,1
"mu[138]",0.01,0,0.06,0,0,0,0,0.15,9003.96,1
"mu[139]",0,0,0.01,0,0,0,0,0.02,5319.81,1
"mu[140]",0,0,0.01,0,0,0,0,0.02,5319.81,1
"mu[141]",0.13,0,0.1,0.02,0.06,0.11,0.18,0.37,7270.86,1
"mu[142]",0.13,0,0.1,0.02,0.06,0.11,0.18,0.37,7270.86,1
"mu[143]",0.65,0,0.26,0.22,0.46,0.63,0.82,1.21,10494.99,1
"mu[144]",0.65,0,0.26,0.22,0.46,0.63,0.82,1.21,10494.99,1
"mu[145]",1.66,0,0.43,0.86,1.38,1.65,1.92,2.56,13233.53,1
"mu[146]",1.66,0,0.43,0.86,1.38,1.65,1.92,2.56,13233.53,1
"mu[147]",2.8,0.01,0.59,1.77,2.41,2.74,3.13,4.13,12544.13,1
"mu[148]",2.8,0.01,0.59,1.77,2.41,2.74,3.13,4.13,12544.13,1
"mu[149]",2.99,0.01,0.63,1.93,2.56,2.92,3.34,4.44,13005.3,1
"mu[150]",2.99,0.01,0.63,1.93,2.56,2.92,3.34,4.44,13005.3,1
"mu[151]",1.42,0.01,0.55,0.58,1.01,1.34,1.75,2.67,8206.84,1
"mu[152]",1.42,0.01,0.55,0.58,1.01,1.34,1.75,2.67,8206.84,1
"mu[153]",0.07,0,0.13,0,0,0,0.08,0.47,6595.46,1
"mu[154]",0.07,0,0.13,0,0,0,0.08,0.47,6595.46,1
"mu[155]",0,0,0,0,0,0,0,0,8583.62,1
"mu[156]",0,0,0,0,0,0,0,0,8583.62,1
"mu[157]",0,0,0,0,0,0,0,0.01,6526.22,1
"mu[158]",0,0,0,0,0,0,0,0.01,6526.22,1
"mu[159]",0.03,0,0.02,0.01,0.01,0.02,0.03,0.07,7452.78,1
"mu[160]",0.03,0,0.02,0.01,0.01,0.02,0.03,0.07,7452.78,1
"mu[161]",0.12,0,0.04,0.05,0.08,0.11,0.14,0.22,9652.45,1
"mu[162]",0.12,0,0.04,0.05,0.08,0.11,0.14,0.22,9652.45,1
"mu[163]",0.32,0,0.07,0.2,0.28,0.32,0.37,0.48,13604.24,1
"mu[164]",0.32,0,0.07,0.2,0.28,0.32,0.37,0.48,13604.24,1
"mu[165]",0.57,0,0.1,0.4,0.51,0.57,0.63,0.78,13565.88,1
"mu[166]",0.57,0,0.1,0.4,0.51,0.57,0.63,0.78,13565.88,1
"mu[167]",0.43,0,0.11,0.24,0.36,0.43,0.5,0.66,12916.2,1
"mu[168]",0.43,0,0.11,0.24,0.36,0.43,0.5,0.66,12916.2,1
"mu[169]",0.02,0,0.03,0,0,0,0.02,0.12,7866.58,1
"mu[170]",0.02,0,0.03,0,0,0,0.02,0.12,7866.58,1
"theta[1]",0.94,0,0.06,0.77,0.93,0.96,0.98,1,8482.63,1
"theta[2]",0.94,0,0.06,0.77,0.93,0.96,0.98,1,8482.63,1
"theta[3]",0.95,0,0.05,0.81,0.94,0.97,0.98,1,8988.51,1
"theta[4]",0.97,0,0.03,0.88,0.97,0.98,0.99,1,10911.5,1
"theta[5]",0.99,0,0.03,0.91,0.99,1,1,1,10060.21,1
"theta[6]",0.99,0,0.03,0.91,0.99,1,1,1,10060.21,1
"theta[7]",0.99,0,0.04,0.89,0.99,1,1,1,9353.09,1
"theta[8]",0.99,0,0.04,0.89,0.99,1,1,1,9353.09,1
"theta[9]",0.99,0,0.04,0.89,0.99,1,1,1,9306.64,1
"theta[10]",0.99,0,0.04,0.89,0.99,1,1,1,9306.64,1
"theta[11]",0.98,0,0.03,0.91,0.98,0.99,1,1,10770.08,1
"theta[12]",0.98,0,0.03,0.91,0.98,0.99,1,1,10770.08,1
"theta[13]",0.94,0,0.06,0.78,0.93,0.96,0.98,1,8489.45,1
"theta[14]",0.94,0,0.06,0.78,0.93,0.96,0.98,1,8489.45,1
"theta[15]",0.99,0,0.02,0.92,0.99,1,1,1,11415.45,1
"theta[16]",0.99,0,0.02,0.92,0.99,1,1,1,11415.45,1
"theta[17]",0.99,0,0.03,0.92,1,1,1,1,10255.95,1
"theta[18]",0.99,0,0.03,0.92,1,1,1,1,10255.95,1
"theta[19]",0.99,0,0.03,0.91,1,1,1,1,10204.61,1
"theta[20]",0.99,0,0.03,0.91,1,1,1,1,10204.61,1
"theta[21]",0.98,0,0.03,0.91,0.98,0.99,1,1,12011.67,1
"theta[22]",0.98,0,0.03,0.91,0.98,0.99,1,1,12011.67,1
"theta[23]",0.94,0,0.06,0.77,0.93,0.96,0.98,1,8416.82,1
"theta[24]",0.94,0,0.06,0.77,0.93,0.96,0.98,1,8416.82,1
"theta[25]",0.95,0,0.05,0.81,0.94,0.97,0.98,1,9004.54,1
"theta[26]",0.95,0,0.05,0.81,0.94,0.97,0.98,1,9004.54,1
"theta[27]",0.97,0,0.04,0.87,0.96,0.98,0.99,1,10159.44,1
"theta[28]",0.98,0,0.02,0.92,0.98,0.99,1,1,10224.79,1
"theta[29]",0.99,0,0.02,0.93,0.99,1,1,1,9228.02,1
"theta[30]",0.99,0,0.02,0.93,0.99,1,1,1,9228.02,1
"theta[31]",0.99,0,0.03,0.92,1,1,1,1,9161.12,1
"theta[32]",0.99,0,0.03,0.92,1,1,1,1,9161.12,1
"theta[33]",0.99,0,0.02,0.93,0.99,1,1,1,9048.77,1
"theta[34]",0.99,0,0.02,0.93,0.99,1,1,1,9048.77,1
"theta[35]",0.98,0,0.03,0.91,0.98,0.99,1,1,10755.37,1
"theta[36]",0.98,0,0.03,0.91,0.98,0.99,1,1,10755.37,1
"theta[37]",0.95,0,0.05,0.81,0.94,0.97,0.98,1,8946.47,1
"theta[38]",0.95,0,0.05,0.81,0.94,0.97,0.98,1,8946.47,1
"theta[39]",0.95,0,0.05,0.82,0.94,0.97,0.98,1,8266.27,1
"theta[40]",0.95,0,0.05,0.82,0.94,0.97,0.98,1,8266.27,1
"theta[41]",0.96,0,0.04,0.84,0.95,0.97,0.99,1,8665.97,1
"theta[42]",0.96,0,0.04,0.84,0.95,0.97,0.99,1,8665.97,1
"theta[43]",0.97,0,0.03,0.9,0.97,0.98,0.99,1,10324.53,1
"theta[44]",0.97,0,0.03,0.9,0.97,0.98,0.99,1,10324.53,1
"theta[45]",0.99,0,0.02,0.93,0.99,1,1,1,10397.28,1
"theta[46]",0.99,0,0.02,0.93,0.99,1,1,1,10397.28,1
"theta[47]",0.99,0,0.03,0.93,0.99,1,1,1,9667.96,1
"theta[48]",0.99,0,0.03,0.93,0.99,1,1,1,9667.96,1
"theta[49]",0.99,0,0.03,0.92,1,1,1,1,9562,1
"theta[50]",0.99,0,0.03,0.92,1,1,1,1,9562,1
"theta[51]",0.99,0,0.02,0.93,0.99,1,1,1,10589.8,1
"theta[52]",0.99,0,0.02,0.93,0.99,1,1,1,10589.8,1
"theta[53]",0.96,0,0.05,0.83,0.94,0.97,0.98,1,8372.47,1
"theta[54]",0.95,0,0.05,0.81,0.94,0.97,0.98,1,9119.64,1
"theta[55]",0.95,0,0.05,0.81,0.94,0.97,0.98,1,9119.64,1
"theta[56]",0.95,0,0.05,0.81,0.94,0.97,0.98,1,9236.08,1
"theta[57]",0.96,0,0.04,0.84,0.95,0.97,0.99,1,10059.61,1
"theta[58]",0.96,0,0.04,0.84,0.95,0.97,0.99,1,10059.61,1
"theta[59]",0.97,0,0.03,0.88,0.96,0.98,0.99,1,11414.7,1
"theta[60]",0.97,0,0.03,0.88,0.96,0.98,0.99,1,11414.7,1
"theta[61]",0.98,0,0.03,0.88,0.98,0.99,1,1,10474.82,1
"theta[62]",0.98,0,0.03,0.88,0.98,0.99,1,1,10474.82,1
"theta[63]",0.98,0,0.05,0.86,0.98,1,1,1,9448.19,1
"theta[64]",0.98,0,0.05,0.86,0.98,1,1,1,9448.19,1
"theta[65]",0.98,0,0.04,0.87,0.97,0.99,1,1,10345.24,1
"theta[66]",0.98,0,0.04,0.87,0.97,0.99,1,1,10345.24,1
"theta[67]",0.95,0,0.05,0.81,0.94,0.97,0.98,1,9263.27,1
"theta[68]",0.95,0,0.05,0.81,0.94,0.97,0.98,1,9263.27,1
"theta[69]",0.95,0,0.05,0.8,0.93,0.97,0.98,1,8804.74,1
"theta[70]",0.96,0,0.05,0.83,0.95,0.97,0.99,1,9811.46,1
"theta[71]",0.97,0,0.03,0.88,0.97,0.98,0.99,1,11520.49,1
"theta[72]",0.97,0,0.03,0.88,0.97,0.98,0.99,1,11520.49,1
"theta[73]",0.98,0,0.03,0.9,0.98,0.99,1,1,10693.48,1
"theta[74]",0.98,0,0.03,0.9,0.98,0.99,1,1,10693.48,1
"theta[75]",0.98,0,0.03,0.9,0.98,1,1,1,10539.61,1
"theta[76]",0.98,0,0.03,0.9,0.98,1,1,1,10539.61,1
"theta[77]",0.97,0,0.03,0.88,0.97,0.99,0.99,1,11703.69,1
"theta[78]",0.95,0,0.05,0.83,0.94,0.97,0.98,1,9571.05,1
"theta[79]",0.95,0,0.05,0.83,0.94,0.97,0.98,1,9571.05,1
"theta[80]",0.96,0,0.04,0.84,0.95,0.97,0.99,1,10051.91,1
"theta[81]",0.97,0,0.04,0.86,0.95,0.98,0.99,1,10866.45,1
"theta[82]",0.97,0,0.04,0.86,0.95,0.98,0.99,1,10866.45,1
"theta[83]",0.97,0,0.03,0.88,0.96,0.98,0.99,1,11097.27,1
"theta[84]",0.97,0,0.03,0.88,0.97,0.98,0.99,1,10931.26,1
"theta[85]",0.97,0,0.03,0.88,0.97,0.98,0.99,1,10931.26,1
"theta[86]",0.97,0,0.04,0.87,0.96,0.98,0.99,1,11273.93,1
"theta[87]",0.97,0,0.04,0.87,0.96,0.98,0.99,1,11273.93,1
"theta[88]",0.95,0,0.05,0.83,0.94,0.97,0.98,1,9679.57,1
"theta[89]",0.95,0,0.05,0.82,0.94,0.97,0.98,1,7635.11,1
"theta[90]",0.96,0,0.04,0.86,0.95,0.97,0.99,1,7840.23,1
"theta[91]",0.96,0,0.04,0.86,0.95,0.97,0.99,1,7840.23,1
"theta[92]",0.98,0,0.03,0.91,0.97,0.99,0.99,1,9135.38,1
"theta[93]",0.98,0,0.03,0.91,0.97,0.99,0.99,1,9135.38,1
"theta[94]",0.99,0,0.02,0.93,0.99,1,1,1,9122.54,1
"theta[95]",0.99,0,0.02,0.93,0.99,1,1,1,9122.54,1
"theta[96]",0.99,0,0.03,0.92,0.99,1,1,1,9170.13,1
"theta[97]",0.99,0,0.03,0.92,0.99,1,1,1,9170.13,1
"theta[98]",0.99,0,0.03,0.91,0.99,1,1,1,9134.8,1
"theta[99]",0.99,0,0.03,0.91,0.99,1,1,1,9134.8,1
"theta[100]",0.98,0,0.02,0.92,0.98,0.99,1,1,9298.36,1
"theta[101]",0.98,0,0.02,0.92,0.98,0.99,1,1,9298.36,1
"theta[102]",0.95,0,0.05,0.83,0.94,0.97,0.98,1,7584.64,1
"theta[103]",0.95,0,0.05,0.83,0.94,0.97,0.98,1,7584.64,1
"theta[104]",0.95,0,0.06,0.78,0.93,0.96,0.98,1,8480.88,1
"theta[105]",0.97,0,0.04,0.86,0.96,0.98,0.99,1,11014.44,1
"theta[106]",0.98,0,0.03,0.88,0.97,0.99,1,1,11252.94,1
"theta[107]",0.98,0,0.03,0.88,0.97,0.99,1,1,11097.72,1
"theta[108]",0.98,0,0.03,0.88,0.97,0.99,1,1,11097.72,1
"theta[109]",0.96,0,0.04,0.85,0.95,0.98,0.99,1,10602.68,1
